1.000000000000e-02	6.000000000000e+00
1.000000000000e-03	1.000000000000e+01
1.000000000000e-04	1.300000000000e+01
1.000000000000e-05	1.600000000000e+01
1.000000000000e-06	2.000000000000e+01
1.000000000000e-07	2.300000000000e+01
1.000000000000e-08	2.600000000000e+01
1.000000000000e-09	3.000000000000e+01
1.000000000000e-10	3.300000000000e+01
